"edcode","data_cut_off_date","original_underlying_exposure_identifier","format","spv_country","deal_vintage","unique_identifier","original_obligor_identifier","redemption_date","geographic_region_obligor","customer_type","nace_industry_code","obligor_basel_iii_segment","enterprise_size","revenue","total_debt","ebitda","free_cashflow","date_of_financials","debt_type","seniority","syndicated","origination_date","maturity_date","purpose","original_principal_balance","current_principal_balance","total_credit_limit","amortisation_type","principal_grace_period_end_date","scheduled_principal_payment_frequency","scheduled_interest_payment_frequency","payment_due","payment_due_interest","balloon_amount","interest_rate_type","current_interest_rate","current_interest_rate_index","current_interest_rate_margin","interest_rate_reset_interval","interest_rate_cap","interest_rate_floor","revision_margin_1","interest_revision_date_1","revision_margin_2","interest_revision_date_2","revision_margin_3","interest_revision_date_3","revised_interest_rate_index","arrears_balance","number_of_days_in_arrears","number_of_days_in_arrears_interest","reason_for_default_or_foreclosure","default_amount","default_date","allocated_losses","cumulative_recoveries","recovery_source","deposit_amount","percentage_of_prepayments_allowed_per_year","date_last_in_arrears","date_of_repurchase","date_of_restructuring","pool_addition_date","prepayment_date","prepayment_fee_end_date","prepayment_lockout_end_date","cumulative_prepayments","enterprise_value","market_value","prepayment_fee","prior_principal_balance","number_of_payments_before_securitisation","purchase_price","account_status","credit_impaired_obligor","current_interest_rate_tenor","geographic_region_classification","international_securities_identification_number","leveraged_transaction","managed_by_clo","new_obligor_identifier","new_underlying_exposure_identifier","original_lender_establishment_country","original_lender_legal_entity_identifier","origination_channel","originator_establishment_country","originator_legal_entity","payment_in_kind","recourse","revised_interest_rate_tenor","securitised_receivables","special_scheme","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","070-646-0070189","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","15512","","ITH41","CNEO","A1.4.1","RETL","NATP","82000","539000","35000","0","12/31/2013","LOLE","","","11/17/2008","8/31/2033","OTHR","600000","361303.54","","FRXX","11/30/2018","MNTH","MNTH","4050.24","","","FLIF","5.4499998092651","EURI","2.25","1","","","","","","","","","","0","0","","UPPD","382332.12","12/23/2022","136078","13922.79","","0","100","11/30/2022","","5/9/2018","10/9/2019","","","11/18/2008","0","1378000","","","","131","100","DTCR","1","SEMI","2016","","","","15512","070-646-0070189","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","010-640-0103726","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","144796","","ITH34","ENEO","A1.4.9","RETL","","","","","","","LOLE","","","5/4/2018","6/30/2023","OTHR","80000","5903.62","","FRXX","6/30/2018","MNTH","MNTH","1505.39","","","FLIF","7.4499998092651","EURI","4.75","1","","","","","","","","","","1505.39","0","","","0","","0","0","","0","100","3/31/2023","","","10/9/2019","","","5/5/2018","0","","","","","17","100","PERF","1","QUTR","2016","","","","144796","010-640-0103726","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","016-620-0090251","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","154959","","ITH42","CNEO","G45.1.1","RETL","MICE","271000","957000","62000","0","12/31/2022","LOLE","","","5/5/2016","8/31/2037","OTHR","550000","378929.69","","FRXX","6/30/2021","MNTH","MNTH","3465.1","","","FLFL","6.4499998092651","EURI","3.25","1","","3.25","","","","","","","","0","0","","","0","","0","0","","0","100","","","3/8/2023","10/9/2019","","","5/6/2016","0","1330000","","","","41","100","RNAR","1","SEMI","2016","","","","154959","016-620-0090251","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","028-620-0070371","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","283533","","ITH42","ENEO","L68.2.0","RETL","MICE","31000","355000","50000","-9000","12/31/2021","LOLE","","","7/30/2009","7/31/2024","EQPI","180000","20710.96","","FRXX","7/31/2009","MNTH","MNTH","1364.57","","","FLIF","5.6999998092651","EURI","2.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","7/31/2009","0","414000","","","","123","100","PERF","1","SEMI","2016","","","","283533","028-620-0070371","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","056-610-0102711","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","464649","","ITH41","CNEO","G47.2.1","RETL","MICE","155000","45000","17000","13000","12/31/2021","LOLE","","","3/8/2018","10/31/2024","OTHR","60000","17218.59","","FRXX","9/30/2020","MNTH","MNTH","983.22","","","FLIF","6.9000000953674","EURI","4.1999998092651","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","3/9/2018","0","67000","","","","19","100","PERF","1","QUTR","2016","","","","464649","056-610-0102711","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","069-620-0063961","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","421530","","ITH34","ENEO","I55.1.0","SMEX","SMAE","1168000","0","384000","0","12/31/2022","LOLE","","","4/11/2007","12/31/2026","OTHR","3800000","1354126.55","","FRXX","12/31/2021","SEMI","SEMI","183122.03","","","FLIF","4.0999999046326","EURI","1.5","6","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","4/12/2007","0","0","","","","25","100","PERF","1","SEMI","2016","","","","421530","069-620-0063961","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","069-620-0090684","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","108180","","ITH35","ENEO","I56.1.0","RETL","","","","","","","LOLE","","","2/21/2017","4/30/2038","EQPI","110000","91912.45","","FRXX","6/30/2021","MNTH","MNTH","898.7","","","FLFL","6.6999998092651","EURI","4","1","","4","","","","","","","","898.7","0","","","0","","0","0","","0","100","3/31/2023","","","10/9/2019","","","2/22/2017","0","","","","","32","100","PERF","1","QUTR","2016","","","","108180","069-620-0090684","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","014-630-0090057","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","133743","","ITC41","CNEO","F41.2.0","SMEX","MEDE","229000","8104000","-99000","-6535000","12/31/2021","LOLE","","","7/1/2014","6/30/2036","OTHR","36533.6","27327.41","","FRXX","12/31/2021","QUTR","QUTR","790.77","","","FLIF","5.1999998092651","EURI","3.0999999046326","3","","","","","","","","","","0","0","","UPXX","29327.68","9/30/2021","0","0","","0","100","","","9/30/2021","10/9/2019","","","7/2/2014","0","14502000","","","","21","100","DFLT","1","QUTR","2016","","","","133743","014-630-0090057","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","053-610-0090396","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","163009","","ITH42","CNEO","L68.2.0","RETL","MICE","31000","3000","7000","7000","12/31/2021","LOLE","","","1/10/2017","4/30/2023","OTHR","35000","640.95","","FRXX","6/30/2021","MNTH","MNTH","674.56","","","FLFL","5.9499998092651","EURI","3.25","1","","3.25","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","1/11/2017","0","-4000","","","","33","100","PERF","1","QUTR","2016","","","","163009","053-610-0090396","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","065-610-0105656","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","116082","","ITH42","ENEO","I55.1.0","RETL","MICE","181000","0","8000","0","12/31/2011","LOLE","","","10/2/2018","11/30/2024","OTHR","35000","12877.91","","FRXX","6/30/2021","MNTH","MNTH","735.28","","","FLIF","7.1999998092651","EURI","4.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","10/3/2018","0","0","","","","12","100","PERF","1","QUTR","2016","","","","116082","065-610-0105656","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","030-610-0090282","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","201254","","ITH42","ENEO","C10.7.2","RETL","MICE","703000","0","100000","771000","12/31/2021","LOLE","","","3/15/2017","9/30/2027","OVRD","48000","24879.33","","FRXX","9/30/2020","MNTH","MNTH","600.99","","","FLFL","8.4499998092651","EURI","5.25","1","","5.25","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","3/16/2017","0","0","","","","31","100","PERF","1","SEMI","2016","","","","201254","030-610-0090282","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","061-610-0104787","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","27265","","ITH43","ENEO","N82.3.0","RETL","MICE","503000","89000","-17000","-25000","12/31/2019","LOLE","","","7/20/2018","11/30/2023","OTHR","20000","3570.53","","FRXX","6/30/2021","MNTH","MNTH","488.84","","","FLIF","7.1999998092651","EURI","4.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","7/21/2018","0","57000","","","","15","100","PERF","1","QUTR","2016","","","","27265","061-610-0104787","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","062-620-0111961","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","24977","","ITH41","ENEO","G47.5.9","RETL","SMAE","247000","430000","26000","62000","12/31/2020","LOLE","","","7/18/2019","11/30/2035","OTHR","150000","102365.84","","FRXX","6/30/2021","MNTH","MNTH","1152.02","","","FLIF","6.6999998092651","EURI","4","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","11/8/2022","","7/19/2019","30000","2555000","","600","","3","100","PERF","1","QUTR","2016","","","","24977","062-620-0111961","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","102-610-0102693","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","465690","","ITH41","CNEO","G47.1.1","RETL","","","","","","","LOLE","","","3/13/2018","7/31/2029","OTHR","60000","43182.12","","FRXX","6/30/2021","MNTH","MNTH","816.16","","","FLIF","8.1999998092651","EURI","5.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","3/14/2018","0","","","","","19","100","PERF","1","QUTR","2016","","","","465690","102-610-0102693","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","043-620-0090341","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","134273","","ITH42","ENEO","I55.1.0","SMEX","SMAE","1350000","1476000","544000","92000","12/31/2021","LOLE","","","11/16/2016","6/30/2033","OTHR","1200000","903685.69","","FRXX","6/30/2021","SEMI","SEMI","62377.68","","","FLFL","5.3499999046326","EURI","2.75","6","","2.75","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","11/17/2016","0","9407000","","","","6","100","PERF","1","SEMI","2016","","","","134273","043-620-0090341","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","048-645-0070143","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","322501","","ITH42","ENEO","A1.5.0","RETL","","","","","","","LOLE","","","1/1/2009","12/31/2026","OVRD","658065.78","194563.47","","FRXX","","QUTR","QUTR","13751.62","","","FLIF","3.8499999046326","EURI","1.25","3","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","1/2/2009","0","","","","","43","100","PERF","1","SEMI","2016","","","","322501","048-645-0070143","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","060-610-0108877","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","453172","","ITH42","ENEO","G46.1.5","RETL","","","","","","","LOLE","","","1/4/2019","4/30/2025","OTHR","20000","9016.29","","FRXX","6/30/2021","MNTH","MNTH","402.32","","","FXRL","4.5","","","","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","1/5/2019","0","","","","","9","100","PERF","1","","2016","","","","453172","060-610-0108877","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","100-610-0111350","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","310497","","ITH42","ENEO","","RETL","","","","","","","LOLE","","","4/23/2019","6/30/2025","OVRD","8000","3866.11","","FRXX","6/30/2021","MNTH","MNTH","170.4","","","FLIF","7.1999998092651","EURI","4.5","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","4/24/2019","0","","","","","6","100","PERF","1","QUTR","2016","","","","310497","100-610-0111350","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","001-610-0107596","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","485093","","ITH43","CNEO","I56.1.0","RETL","MICE","14000","21000","-14000","0","12/31/2021","LOLE","","","10/30/2018","2/28/2027","OTHR","15000","8835.92","","FRXX","6/30/2021","MNTH","MNTH","233.93","","","FLIF","6.4499998092651","EURI","3.75","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","10/31/2018","0","21000","","","","12","100","PERF","1","QUTR","2016","","","","485093","001-610-0107596","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","015-645-0090226","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","132554","","ITH42","ENEO","A1.1.1","RETL","","","","","","","LOLE","","","8/10/2016","6/30/2033","EQPI","105000","76697.86","","FRXX","12/31/2021","MNTH","MNTH","958.57","","","FLFL","6.1999998092651","EURI","3","1","","3","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","8/11/2016","0","","","","","37","100","PERF","1","SEMI","2016","","","","132554","015-645-0090226","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","017-610-0110374","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","155957","","ITH35","ENEO","M69.2.0","RETL","NATP","160000","244000","157000","44000","12/31/2021","LOLE","","","5/20/2019","2/28/2029","OVRD","240000","83850.07","","FRXX","12/31/2021","MNTH","MNTH","1643.1","","","FLIF","6.6500000953674","EURI","3.9500000476837","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","12/21/2022","","5/21/2019","104000","312000","","","","5","100","PERF","1","QUTR","2016","","","","155957","017-610-0110374","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","019-610-0090201","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","79854","","ITH42","ENEO","H49.3.2","RETL","","","","","","","LOLE","","","5/4/2017","4/30/2023","OTHR","20000","319.91","","FRXX","5/31/2017","MNTH","MNTH","325.08","","","FLFL","7.6999998092651","EURI","4.5","1","","4.5","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","5/5/2017","0","","","","","29","100","PERF","1","SEMI","2016","","","","79854","019-610-0090201","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","039-610-0102795","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","467568","","ITH42","CNEO","","RETL","","","","","","","LOLE","","","3/21/2018","3/31/2023","OTHR","35000","626.6","","FRXX","3/31/2018","MNTH","MNTH","0","","","FLIF","5.9499998092651","EURI","3.25","1","","","","","","","","","","631.71","0","","","0","","0","0","","0","100","3/31/2023","","","10/9/2019","","","3/22/2018","0","","","","","19","100","PERF","1","QUTR","2016","","","","467568","039-610-0102795","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","067-610-0105421","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","2381","1/13/2023","ITH41","ENEO","","RETL","MICE","70000","0","-17000","-104000","","LOLE","","","8/3/2018","","OVRD","","0","","FRXX","","","","","","","","0","","0","","","","","","","","","","","0","0","","","0","","0","0","","0","","","","","","","","","0","486000","","","","5","","RDMD","1","","2016","","","","2381","067-610-0105421","","549300B0FLNFTFYQDJ30","","IT","549300B0FLNFTFYQDJ30","","","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","068-620-0090291","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","458790","","ITH34","ENEO","L68.2.0","RETL","SMAE","0","6075000","0","-286000","12/31/2020","LOLE","","","11/1/2015","1/31/2025","OTHR","557553.1","120756.41","","FRXX","","MNTH","MNTH","5931.78","","","FLIF","4.4499998092651","EURI","1.75","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","11/2/2015","0","5934000","","","","47","100","PERF","1","QUTR","2016","","","","458790","068-620-0090291","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","073-610-0090540","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","165727","","ITH35","CNEO","I56.1.0","RETL","SMAE","546000","0","87000","143000","12/31/2021","LOLE","","","11/4/2016","9/30/2023","OTHR","20000","2584.84","","FRXX","12/31/2021","MNTH","MNTH","405.7","","","FLFL","7.4499998092651","EURI","4.75","1","","4.75","","","","","","","","405.7","0","","","0","","0","0","","0","100","3/31/2023","","","10/9/2019","","","11/5/2016","0","0","","","","35","100","PERF","1","QUTR","2016","","","","165727","073-610-0090540","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","005-630-0104580","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","96616","2/3/2023","ITH35","ENEO","","RETL","SMAE","340000","1076000","100000","-529000","","LOLE","","","5/31/2018","","OTHR","","0","","FRXX","","","","","","","","0","","0","","","","","","","","","","","0","0","","","0","","0","0","","0","","","","","","2/3/2023","","","57295.94","3693000","","","","3","","RDMD","1","","2016","","","","96616","005-630-0104580","","549300B0FLNFTFYQDJ30","","IT","549300B0FLNFTFYQDJ30","","","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","010-620-0090544","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","171253","","ITH34","CNEO","L68.2.0","RETL","NATP","23000","0","16000","3000","12/31/2019","LOLE","","","7/4/2017","10/31/2028","OTHR","260000","155035.82","","FRXX","6/30/2021","MNTH","MNTH","3003.82","","","FLFL","5.9499998092651","EURI","2.75","1","","2.75","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","7/5/2017","0","98000","","","","27","100","PERF","1","SEMI","2016","","","","171253","010-620-0090544","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
"SPV000165100820199","3/31/2023","010-630-0070031","ESMA","IT","2019","549300B0FLNFTFYQDJ30N201901","438039","","ITH34","ENEO","L68.2.0","RETL","MICE","36000","347000","32000","15000","12/31/2021","LOLE","","","2/12/2008","8/31/2025","OTHR","350000","63194.32","","FRXX","9/30/2020","MNTH","MNTH","2353.59","","","FLIF","4.1999998092651","EURI","1","1","","","","","","","","","","0","0","","","0","","0","0","","0","100","","","","10/9/2019","","","2/13/2008","0","621000","","","","140","100","PERF","1","SEMI","2016","","","","438039","010-630-0070031","IT","549300B0FLNFTFYQDJ30","BRAN","IT","549300B0FLNFTFYQDJ30","","1","","PRIN","","","","","","","","","","","","","","","","","","",""
